,Day Ct,Day Num,Set Ct,Trial Ct,Set Trial Ct,Speculum Type,Spec Ang,Spec Ht,Size,Brand,Material,Material Type,Method,Opening Height,Trial Num,mmHg,Filename,Used,Notes,url,Label ID,wd,ht,wd_start,ht_start,wd_rel,ht_rel
163,1,169,15,34,1,White,3,0,None,None,None,None,None,4.1,2,40,20220423_171658.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F900dedc1-6274-3f26-4f29-36cf28b36ec0-20220423_171658.jpg?Expires=1662175964363&KeyName=labelbox-assets-key-3&Signature=HfHxcYDLXbLj2R22YpiPvQWRUnc,cl2hvt1sk06ql107hcoe47x1l,50.0,396.0,1252.0,1652.0,0.8333333333333334,-2.09375
164,1,170,15,34,1,White,3,0,None,None,None,None,None,4.1,3,80,20220423_171704.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F8fef57ec-7b04-c773-4331-bd901fb48bd6-20220423_171704.jpg?Expires=1662175964363&KeyName=labelbox-assets-key-3&Signature=ACAXR1EnL8hSSkXbktd-VtgNLLU,cl2hvufri09eh10a34jpd2d1y,12.0,362.0,1272.0,1687.0,0.96,-1.828125
165,1,171,15,34,1,White,3,0,None,None,None,None,None,4.1,4,120,20220423_171707.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F8571bb4e-ec87-c97f-7356-fabdc29d513f-20220423_171707.jpg?Expires=1662175964363&KeyName=labelbox-assets-key-3&Signature=AEQsji4Il4MTa0NhtJrKqORGeIk,cl2hvuphf09hn0z83dpab6phz,1.0,343.0,1276.0,1711.0,0.9966666666666667,-1.6796875
166,1,172,15,34,1,White,3,0,None,None,None,None,None,4.1,5,160,20220423_171712.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F54e552ad-6f8c-9368-ba52-404051c8da1a-20220423_171712.jpg?Expires=1662175964363&KeyName=labelbox-assets-key-3&Signature=rEyxDQOGqtMX_gvNAFjnqowEGtI,cl2hvuxki0a9h0z9iele287wt,1.0,313.0,1270.0,1734.0,0.9966666666666667,-1.4453125
167,1,173,15,34,1,White,3,0,None,None,None,None,None,4.1,6,200,20220423_171717.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Feb8deaca-3c2b-4c75-accd-7efe7bb10039-20220423_171717.jpg?Expires=1662175964364&KeyName=labelbox-assets-key-3&Signature=w6wVOmuZm25lxZ1lSrAySnvZ7tg,cl2hvv4no09kg0zar0hegcpnn,1.0,295.0,1274.0,1756.0,0.9966666666666667,-1.3046875
168,1,174,16,35,2,White,3,0,None,None,None,None,None,4.1,1,0,20220423_172107.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Fc6459609-3dab-20d5-4264-2ffb7b998d74-20220423_172107.jpg?Expires=1662175964364&KeyName=labelbox-assets-key-3&Signature=SYrGIKeOPHM2lThzdKFLirlLSys,cl2hvvck407bp107h6re6gque,314.0,348.0,1187.0,1661.0,0.0,0.0
169,1,175,16,35,2,White,3,0,None,None,None,None,None,4.1,2,40,20220423_172114.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F36de3080-2cbb-c24b-3aec-3224ea94f959-20220423_172114.jpg?Expires=1662175964364&KeyName=labelbox-assets-key-3&Signature=iyKrKo6k8I9lvMokcoYIt2WdTwE,cl2hvvj4609x6108tezav04j7,146.0,394.0,1251.0,1656.0,0.535031847133758,-0.13218390804597702
170,1,176,16,35,2,White,3,0,None,None,None,None,None,4.1,3,80,20220423_172118.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F712a1331-8310-3e94-9b94-99731e3305b3-20220423_172118.jpg?Expires=1662175964364&KeyName=labelbox-assets-key-3&Signature=FvOTd8aXSUBTYP0PaI5TFEXfITc,cl2hvvv2f0ah90z9i1e4xg51o,64.0,356.0,1293.0,1697.0,0.7961783439490446,-0.02298850574712641
171,1,177,16,35,2,White,3,0,None,None,None,None,None,4.1,4,120,20220423_172122.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F55f19f35-e412-9cf1-fa36-9bd217b9fd22-20220423_172122.jpg?Expires=1662175964365&KeyName=labelbox-assets-key-3&Signature=RPkyxVoxFz87gtU-mOQxNTbPyzo,cl2hvw6880ait0z9iaysg7bkr,39.0,333.0,1302.0,1722.0,0.8757961783439491,0.0431034482758621
172,1,178,16,35,2,White,3,0,None,None,None,None,None,4.1,5,160,20220423_172127.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F3e2683b8-ec61-9727-3b8b-f02554d1e4c3-20220423_172127.jpg?Expires=1662175964365&KeyName=labelbox-assets-key-3&Signature=wEUH6iVrUpZj-cN09lEGuTFL2Sc,cl2hvwegv07ij107h4ny1gr45,21.0,309.0,1310.0,1748.0,0.9331210191082803,0.11206896551724133
173,1,179,16,35,2,White,3,0,None,None,None,None,None,4.1,6,200,20220423_172131.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Fd5198006-a46f-e29b-2fd5-5f4ee109599b-20220423_172131.jpg?Expires=1662175964365&KeyName=labelbox-assets-key-3&Signature=r0xO03ZmdPHhFlpGMcgIkhocJFM,cl2hvwne20ck20z65cvt9gjyo,9.0,288.0,1315.0,1766.0,0.9713375796178344,0.1724137931034483
174,1,180,17,36,3,White,3,0,None,None,None,None,None,4.1,1,0,20220423_172231.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F9283ccee-e4d7-a947-e445-b82b68fdcaae-20220423_172231.jpg?Expires=1662175964365&KeyName=labelbox-assets-key-3&Signature=cppByVBuvBZGq18AgqbGRF3kXuM,cl2hvwvxw0a0n0z838em48oft,260.0,386.0,1198.0,1633.0,0.0,0.0
175,1,186,18,37,3,White,5,0,None,None,None,None,None,5.4,1,0,20220423_172231.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F9283ccee-e4d7-a947-e445-b82b68fdcaae-20220423_172231.jpg?Expires=1662175964365&KeyName=labelbox-assets-key-3&Signature=cppByVBuvBZGq18AgqbGRF3kXuM,cl2hvwvxw0a0n0z838em48oft,260.0,386.0,1198.0,1633.0,0.0,0.0
176,1,181,17,36,3,White,3,0,None,None,None,None,None,4.1,2,40,20220423_172235.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Fa022c2da-c3e7-3c7d-5906-1398d2bd22e3-20220423_172235.jpg?Expires=1662175964366&KeyName=labelbox-assets-key-3&Signature=JKimrVy3AH5tGLyKGu1hF1lsqhU,cl2hvx3u007nd107h64biho7u,100.0,392.0,1274.0,1665.0,0.6153846153846154,-0.015544041450777257
177,1,182,17,36,3,White,3,0,None,None,None,None,None,4.1,3,80,20220423_172239.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F9ef9d622-e54c-a384-29a5-4a30e48af4be-20220423_172239.jpg?Expires=1662175964366&KeyName=labelbox-assets-key-3&Signature=6D01om_VXD40u_T6iRigUZsyoNM,cl2hvxqgj0a450z8304rfe8au,58.0,364.0,1296.0,1694.0,0.7769230769230769,0.05699481865284972
178,1,183,17,36,3,White,3,0,None,None,None,None,None,4.1,4,120,20220423_172242.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F9a6ff8ee-19c8-833f-f1e2-0d4d5563652a-20220423_172242.jpg?Expires=1662175964366&KeyName=labelbox-assets-key-3&Signature=_UXPR32JWJXQ0lzlZCqNM315HbI,cl2hvy0dw0a1j0zard6uo47jm,30.0,335.0,1312.0,1724.0,0.8846153846153846,0.13212435233160624
179,1,184,17,36,3,White,3,0,None,None,None,None,None,4.1,5,160,20220423_172246.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F69d3267e-b6d9-31f9-5cf8-963ef4132e70-20220423_172246.jpg?Expires=1662175964366&KeyName=labelbox-assets-key-3&Signature=-dH2Da7YFOXuQBbVqm1J_r7LcJo,cl2hvyahh0a7s0z83elgpcx57,19.0,307.0,1317.0,1747.0,0.926923076923077,0.2046632124352331
180,1,185,17,36,3,White,3,0,None,None,None,None,None,4.1,6,200,20220423_172250.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Fb95ae938-d4e8-0f5d-a2dd-d0d8d519db4d-20220423_172250.jpg?Expires=1662175964367&KeyName=labelbox-assets-key-3&Signature=qoUyyFwQMC0_8KyUck23n66TE-g,cl2hvyiha0a490zar6b9r6szq,4.0,272.0,1323.0,1774.0,0.9846153846153847,0.2953367875647669
181,2,9,19,39,1,White,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,2.8,1,0,20220802_093014.jpg,y,T1 white spec redo,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Fd933b9f9-a83d-07d2-f466-6de1325672d7-20220802_093014.jpg?Expires=1662175964373&KeyName=labelbox-assets-key-3&Signature=n14Vjny3zAq_3QC4KpPvoM-Arhk,cl71azzxj88qh070r9ikabla5,192.0,241.0,1699.0,1307.0,0.0,0.0
182,2,10,19,39,1,White,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,2.8,2,20,20220802_093020.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F3c33b84a-0902-28ac-4260-e1c176ed72a8-20220802_093020.jpg?Expires=1662175964381&KeyName=labelbox-assets-key-3&Signature=gOzCRp1ubO9x79HvpKoBFIefq7A,cl71biqy38av1073o1txkf4id,242.0,220.0,1659.0,1315.0,-0.26041666666666674,0.08713692946058094
183,2,11,19,39,1,White,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,2.8,3,40,20220802_093023.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Fd12e9b97-5be5-e402-2821-33ffab0c0386-20220802_093023.jpg?Expires=1662175964381&KeyName=labelbox-assets-key-3&Signature=AaBlBW4ti22d1WzQUHxGwGh11xc,cl71bn5g47tfv0820hoa1glas,219.0,149.0,1683.0,1356.0,-0.140625,0.3817427385892116
184,2,12,19,39,1,White,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,2.8,4,60,20220802_093027.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F485b2429-c18d-b47a-b9d1-ed502fb17656-20220802_093027.jpg?Expires=1662175964379&KeyName=labelbox-assets-key-3&Signature=UIuK7z7ImrzLCtavJAMOaHpc0Hk,cl71b4jmt7gk9071v1unqaee0,206.0,115.0,1689.0,1372.0,-0.07291666666666674,0.5228215767634854
185,2,13,19,39,1,White,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,2.8,5,80,20220802_093032.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Fa8a8ae75-40b0-797a-9aeb-64a2ec7c15b0-20220802_093032.jpg?Expires=1662175964380&KeyName=labelbox-assets-key-3&Signature=p2oeI3qCDcPpSpL9lVhh6bDp8TU,cl71bdg7r7753071v94rqax5n,224.0,95.0,1665.0,1381.0,-0.16666666666666674,0.6058091286307055
186,2,14,19,39,1,White,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,2.8,6,120,20220802_093036.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F84b1f73b-134e-dbf6-c365-9076ee3f6c09-20220802_093036.jpg?Expires=1662175964381&KeyName=labelbox-assets-key-3&Signature=iQqQNIkULdAyFoPuM__wyjvOC6Y,cl71bjh168irx072e35ji1hqx,192.0,71.0,1696.0,1392.0,0.0,0.7053941908713692
187,2,15,19,39,1,White,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,2.8,7,160,20220802_093040.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Feae7f8a6-cbe1-fa7e-5cf4-5561a0a8d786-20220802_093040.jpg?Expires=1662175964388&KeyName=labelbox-assets-key-3&Signature=LIKwZDPgU5vxYEph_UrCKslhrV0,cl71c25jd7k4k071v3rqud7ci,192.0,47.0,1693.0,1403.0,0.0,0.8049792531120332
188,2,16,19,39,1,White,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,2.8,8,200,20220802_093045.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Fb522e5b6-1491-7ec6-7ac3-8d43c69d93d1-20220802_093045.jpg?Expires=1662175964383&KeyName=labelbox-assets-key-3&Signature=K5Ksdqa-MCMKF-LpC6lGvoIUyFA,cl71bsb6v7u0b0820ekqy43e0,178.0,35.0,1702.0,1407.0,0.07291666666666663,0.8547717842323651
189,2,17,20,40,1,Blue,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,2.5,1,0,20220802_100531.jpg,y,T1 blue spec,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F1c0fa5b1-019f-e280-320c-c28f948c5e99-20220802_100531.jpg?Expires=1662175964372&KeyName=labelbox-assets-key-3&Signature=-Gw9JbU2orx6nNkxBXX5eHwLToo,cl71aw8nd88ce070r9bqvc6nm,284.0,434.0,1257.0,1043.0,0.0,0.0
190,2,18,20,40,1,Blue,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,2.5,2,20,20220802_100546.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Fc1e84e51-2ff4-7b23-e70e-4b6e43bfe129-20220802_100546.jpg?Expires=1662175964367&KeyName=labelbox-assets-key-3&Signature=5iRts8Q0jNue03NUgGpGbxs8dO0,cl71a95bg86td071wd6poewn6,283.0,403.0,1200.0,1065.0,0.0035211267605633756,0.0714285714285714
191,2,19,20,40,1,Blue,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,2.5,3,40,20220802_100550.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F64bfa0a3-dd80-506a-26e9-e8519044f3bd-20220802_100550.jpg?Expires=1662175964368&KeyName=labelbox-assets-key-3&Signature=lMqOxXIsqp5BC471CuVnGnaZN9A,cl71agl218ezz072e1z6cffav,265.0,369.0,1216.0,1081.0,0.06690140845070425,0.14976958525345618
192,2,20,20,40,1,Blue,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,2.5,4,60,20220802_100554.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F599dfc3e-78a5-a061-4df0-7734adc1d3cc-20220802_100554.jpg?Expires=1662175964370&KeyName=labelbox-assets-key-3&Signature=mWbRGMfUPCK5Ea3ZrBounglGaNY,cl71aq03v7q4z0820fyulap6c,233.0,340.0,1244.0,1096.0,0.17957746478873238,0.21658986175115202
193,2,21,20,40,1,Blue,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,2.5,5,80,20220802_100559.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Fbd078063-f2ea-6136-78b4-34bae5ed165f-20220802_100559.jpg?Expires=1662175964383&KeyName=labelbox-assets-key-3&Signature=lDFAbk46_f1thdm-N77Gsv7aItQ,cl71bu62q7vl2074g5bovcmdg,204.0,320.0,1271.0,1106.0,0.2816901408450704,0.2626728110599078
194,2,22,20,40,1,Blue,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,2.5,6,120,20220802_100602.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F4daf90a1-8f4b-7f77-4c3c-11aa179325e3-20220802_100602.jpg?Expires=1662175964384&KeyName=labelbox-assets-key-3&Signature=NoT12q5rikCfL6JMY_kZmvZh0aU,cl71bxa9o8vrw0738bmgs3hxw,154.0,298.0,1312.0,1120.0,0.4577464788732394,0.31336405529953915
195,2,23,20,40,1,Blue,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,2.5,7,160,20220802_100609.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F33a20091-cf0b-36dd-88cf-37b746e66f69-20220802_100609.jpg?Expires=1662175964372&KeyName=labelbox-assets-key-3&Signature=Tm1qPWEdP8GuQ6BmfJtoKUXv9RE,cl71au3ti758y071vgpzs6maz,116.0,285.0,1347.0,1129.0,0.5915492957746479,0.3433179723502304
196,2,24,20,40,1,Blue,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,2.5,8,200,20220802_100614.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Fee609221-aff5-7f36-1dc3-0cd47c9b827b-20220802_100614.jpg?Expires=1662175964388&KeyName=labelbox-assets-key-3&Signature=YNaLGydOTeQXJQDDCncjaVpyNZM,cl71c1cz479r4071vf7jhagou,82.0,269.0,1377.0,1138.0,0.7112676056338028,0.380184331797235
197,2,25,19,41,2,White,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,2.6,1,0,20220802_101546.jpg,y,T2 white spec,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Fa71b1617-a874-1002-bea0-6581367d4506-20220802_101546.jpg?Expires=1662175964380&KeyName=labelbox-assets-key-3&Signature=2D30JnUi2xupQNywG46D87wXqyk,cl71bejsl8axa071w6qex21c1,323.0,308.0,1148.0,1049.0,0.0,0.0
198,2,26,19,41,2,White,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,2.6,2,20,20220802_101553.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F219ea7c4-3173-0a45-7c97-16ab0d50956c-20220802_101553.jpg?Expires=1662175964380&KeyName=labelbox-assets-key-3&Signature=eJ1voLAtPHKqU90Of0NrEiy_TcM,cl71bgcpd8ihi072e34948s9q,317.0,280.0,1154.0,1069.0,0.018575851393188847,0.09090909090909094
199,2,27,19,41,2,White,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,2.6,3,40,20220802_101557.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F72e60215-e675-1ca9-08e2-80f518bc8fae-20220802_101557.jpg?Expires=1662175964380&KeyName=labelbox-assets-key-3&Signature=F9h5Hlu_IZFEBcJbMoynYjqP8Xw,cl71bhgdi7u9s074g2mb5gyrg,304.0,255.0,1152.0,1097.0,0.05882352941176472,0.17207792207792205
200,2,28,19,41,2,White,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,2.6,4,60,20220802_101600.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Fc7b755eb-6fa1-a40e-650b-b4532e105ce5-20220802_101600.jpg?Expires=1662175964373&KeyName=labelbox-assets-key-3&Signature=4u3h-H2Uvpde5MEF38DNFyGmC5w,cl71b0lxl75vn071v5en90081,286.0,229.0,1165.0,1110.0,0.11455108359133126,0.25649350649350644
201,2,29,19,41,2,White,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,2.6,5,80,20220802_101604.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F186fe544-937a-3a80-62c2-44a6e252ae01-20220802_101604.jpg?Expires=1662175964373&KeyName=labelbox-assets-key-3&Signature=j1H8JP7e5C9-0m5lIqvbY6Duy3Q,cl71azfcj88o8070r9xba3ns4,270.0,211.0,1168.0,1121.0,0.16408668730650156,0.31493506493506496
202,2,30,19,41,2,White,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,2.6,6,120,20220802_101611.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Fb11d01dd-93a7-cbb6-b64a-b5f4607ff8f7-20220802_101611.jpg?Expires=1662175964373&KeyName=labelbox-assets-key-3&Signature=qjmbR3CEgADJIiM8lBfcGJEaUQU,cl71ay7vu75lx071vauhwhh39,243.0,186.0,1096.0,1142.0,0.24767801857585137,0.39610389610389607
203,2,31,19,41,2,White,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,2.6,7,160,20220802_101617.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Fad2823c9-131b-5131-a3f9-0ec103c45009-20220802_101617.jpg?Expires=1662175964378&KeyName=labelbox-assets-key-3&Signature=4UxCgxMfr1AW0Q5QR7mQLTthVFY,cl71b3ls57rj00820d3w6hzyn,223.0,172.0,1047.0,1157.0,0.30959752321981426,0.4415584415584416
204,2,32,19,41,2,White,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,2.6,8,200,20220802_101622.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Fcd417a5b-e3de-5342-bdc8-fb424576074a-20220802_101622.jpg?Expires=1662175964381&KeyName=labelbox-assets-key-3&Signature=_C21EM7n2SxJFyhZj1k-1P40Zhc,cl71bk9wd7i5s071v24j7c9yd,190.0,154.0,1127.0,1164.0,0.4117647058823529,0.5
205,2,33,21,42,2,Green,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,2.7,1,0,20220802_102158.jpg,y,T2 green spec,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Fb2e636b5-2934-8cc8-c2ed-918d34d9a8d6-20220802_102158.jpg?Expires=1662175964383&KeyName=labelbox-assets-key-3&Signature=EgI7Bd_pj5qYV6bG8D1OG2bqpTs,cl71bvqzp8cni071wc3z51vk9,315.0,364.0,1477.0,864.0,0.0,0.0
206,2,34,21,42,2,Green,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,2.7,2,20,20220802_102206.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F82d66f14-e5bb-f5c5-215c-1e77a62eedd5-20220802_102206.jpg?Expires=1662175964383&KeyName=labelbox-assets-key-3&Signature=4h6jEkCeGGVBlzl90ek-q0uTFO8,cl71bssla7j24071vcu8v0yhq,313.0,324.0,1480.0,890.0,0.006349206349206327,0.10989010989010994
207,2,35,21,42,2,Green,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,2.7,3,40,20220802_102210.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F51930753-b926-929d-077f-e5efec6b9d7c-20220802_102210.jpg?Expires=1662175964382&KeyName=labelbox-assets-key-3&Signature=WSZxixMShcjIMAJ_DrRSe49ARWk,cl71bqill8jj4072efmbmgyda,300.0,281.0,1492.0,913.0,0.04761904761904767,0.228021978021978
208,2,36,21,42,2,Green,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,2.7,4,60,20220802_102214.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Fd3dd2a34-1c77-2817-5017-dc65e658e2a2-20220802_102214.jpg?Expires=1662175964388&KeyName=labelbox-assets-key-3&Signature=ZXsFvIAvOmq9w1YeMx9AZNEcuUc,cl71c0db179mh071vgzi1fc2d,279.0,244.0,1510.0,934.0,0.11428571428571432,0.3296703296703297
209,2,37,21,42,2,Green,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,2.7,5,80,20220802_102220.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Fa1486362-04a7-3815-595c-c14706ca3247-20220802_102220.jpg?Expires=1662175964372&KeyName=labelbox-assets-key-3&Signature=91ZBaLUQAtrzWtXLuWV7zJZLJRw,cl71athnz80fg071xbuh234r7,262.0,218.0,1526.0,947.0,0.1682539682539682,0.4010989010989011
210,2,38,21,42,2,Green,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,2.7,6,120,20220802_102226.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F01ab6403-6aca-32a5-1334-7d21d9db2e12-20220802_102226.jpg?Expires=1662175964369&KeyName=labelbox-assets-key-3&Signature=8VQD3PkTgzeFk-fYdesQ6rUDEAc,cl71aja947475071vdd75103u,231.0,192.0,1553.0,956.0,0.2666666666666667,0.4725274725274725
211,2,39,21,42,2,Green,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,2.7,7,160,20220802_102232.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F92034493-799c-63ef-b929-9ed4709d992e-20220802_102232.jpg?Expires=1662175964369&KeyName=labelbox-assets-key-3&Signature=6ifjhNx4f1r9NvLa98W9iLjpch0,cl71ama8d8r1c0738d57igp87,205.0,171.0,1578.0,967.0,0.3492063492063492,0.5302197802197802
212,2,40,21,42,2,Green,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,2.7,8,200,20220802_102244.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Ff1b0cdfc-3ce3-0c56-9907-a9af1edf4013-20220802_102244.jpg?Expires=1662175964372&KeyName=labelbox-assets-key-3&Signature=YVLdPgTCtYBzLA9wfWusz3qLutw,cl71ax42575in071v87h4b8ku,178.0,155.0,1603.0,974.0,0.43492063492063493,0.5741758241758241
213,2,45,20,44,2,Blue,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,2.1,1,0,20220802_102851.jpg,y,T2 blue spec redo,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Fc728f381-69ab-53d8-7192-a92ca97f9343-20220802_102851.jpg?Expires=1662175964379&KeyName=labelbox-assets-key-3&Signature=H9AbnfpuETQoplHn3vk3Cm-Ps70,cl71b9fwu7s270820cnll4ol1,236.0,416.0,1502.0,946.0,0.0,0.0
214,2,46,20,44,2,Blue,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,2.1,2,20,20220802_102857.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F823f0625-e03d-e0c9-14b6-901a5973f2a7-20220802_102857.jpg?Expires=1662175964381&KeyName=labelbox-assets-key-3&Signature=fbw-iJzkG4k2wb6LqjF_T9nrUfM,cl71bi4ol8k2z0720a26ig9qf,228.0,408.0,1498.0,958.0,0.03389830508474578,0.019230769230769273
215,2,47,20,44,2,Blue,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,2.1,3,40,20220802_102910.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F7b13a2b0-2d72-0c2d-ea62-85678a7284ec-20220802_102910.jpg?Expires=1662175964372&KeyName=labelbox-assets-key-3&Signature=V7_0vRawWDKprvWUN6CEnmsVxW0,cl71aule788yn071w2lgxa812,204.0,383.0,1481.0,974.0,0.13559322033898302,0.07932692307692313
216,2,48,20,44,2,Blue,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,2.1,4,60,20220802_102914.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F0af9c727-18d7-155d-ab91-fd66cfa53ba2-20220802_102914.jpg?Expires=1662175964379&KeyName=labelbox-assets-key-3&Signature=1RQhJ1zg1Qe-9hTbmEGc5ZDb3mU,cl71b3ye68srx07386i0h483a,190.0,370.0,1469.0,982.0,0.19491525423728817,0.11057692307692313
217,2,49,20,44,2,Blue,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,2.1,5,80,20220802_102918.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Fefe11d59-773c-d3dd-a8c3-bbe5814af683-20220802_102918.jpg?Expires=1662175964380&KeyName=labelbox-assets-key-3&Signature=hHMY08XY4hCVk0NlCkeaRXS3UCI,cl71bcflc82bu071x4jnvbpq6,170.0,349.0,1470.0,990.0,0.2796610169491526,0.1610576923076923
218,2,50,20,44,2,Blue,5,0,M,STRONG-Blue,Nitrile,Glove,Middle,2.1,6,120,20220802_102924.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F3f9eb559-6fc2-3134-fd06-6f774853b221-20220802_102924.jpg?Expires=1662175964379&KeyName=labelbox-assets-key-3&Signature=_tHAWgcyEdZyhxkHfZwyoOHIxiU,cl71ba5z4823v071x8l83081q,132.0,324.0,1542.0,1016.0,0.44067796610169496,0.22115384615384615
